GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70437|ensembl:ENSRNOP00000074882	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0010718	positive regulation of epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:1905305	negative regulation of cardiac myofibril assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0060548	negative regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0003251	positive regulation of cell proliferation involved in heart valve morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R277	SPTLC1	involved_in	GO:1904649	regulation of fat cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35704|ensembl:ENSMUSP00000021920	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003093|InterPro:IPR004725|InterPro:IPR020717|InterPro:IPR020726|InterPro:IPR020728|InterPro:IPR020731|InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013278	9606	InterPro		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:2001234	negative regulation of apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0043067	regulation of programmed cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0043524	negative regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0045636	positive regulation of melanocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0046671	negative regulation of retinal cell programmed cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0048743	positive regulation of skeletal muscle fiber development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0014042	positive regulation of neuron maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0033033	negative regulation of myeloid cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0033689	negative regulation of osteoblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9606	Ensembl		P
UniProtKB	A0A024R2B3	BCL2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027746	9606	UniProt		P
UniProtKB	A0A024R2B6	SERPINB5	involved_in	GO:0050678	regulation of epithelial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70124|ensembl:ENSMUSP00000108350	9606	Ensembl		P
UniProtKB	A0A024R2C4	BCL2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003093|InterPro:IPR020717|InterPro:IPR020726|InterPro:IPR020728|InterPro:IPR020731|InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
UniProtKB	A0A024R2C4	BCL2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013278	9606	InterPro		P
UniProtKB	A0A024R2C4	BCL2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027086	9606	UniProt		P
UniProtKB	A0A024R2L1	WDR48	involved_in	GO:0050679	positive regulation of epithelial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH57|ensembl:ENSMUSP00000042509	9606	Ensembl		P
UniProtKB	A0A024R2Q0	CCR2	involved_in	GO:0045580	regulation of T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51683|ensembl:ENSMUSP00000132453	9606	Ensembl		P
UniProtKB	A0A024R2Q0	CCR2	involved_in	GO:0046641	positive regulation of alpha-beta T cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51683|ensembl:ENSMUSP00000132453	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0072182	regulation of nephron tubule epithelial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0042129	regulation of T cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:2001234	negative regulation of apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:1901215	negative regulation of neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045595	regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045596	negative regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045603	positive regulation of endothelial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045667	regulation of osteoblast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045670	regulation of osteoclast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045671	negative regulation of osteoclast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045976	negative regulation of mitotic cell cycle, embryonic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0048715	negative regulation of oligodendrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0050768	negative regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0003340	negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:2000179	positive regulation of neural precursor cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0060769	positive regulation of epithelial cell proliferation involved in prostate gland development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:1903204	negative regulation of oxidative stress-induced neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0070602	regulation of centromeric sister chromatid cohesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0002052	positive regulation of neuroblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0002053	positive regulation of mesenchymal cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0030856	regulation of epithelial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0030858	positive regulation of epithelial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0032331	negative regulation of chondrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0003266	regulation of secondary heart field cardioblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2R6	CDC25A	involved_in	GO:1902751	positive regulation of cell cycle G2/M phase transition	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000751	9606	InterPro		P
UniProtKB	A0A024R2U4	TREX1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033349	9606	InterPro		P
UniProtKB	A0A024R2U6	RBM5	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033094	9606	InterPro		P
UniProtKB	A0A024R307	TREX1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033349	9606	InterPro		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0043524	negative regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61589|ensembl:ENSRNOP00000066672	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0045665	negative regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61589|ensembl:ENSRNOP00000066672	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0046638	positive regulation of alpha-beta T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:2000177	regulation of neural precursor cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0060548	negative regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61589|ensembl:ENSRNOP00000066672	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61589|ensembl:ENSRNOP00000066672	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0033688	regulation of osteoblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	9606	Ensembl		P
UniProtKB	A0A024R328	PRKCD	involved_in	GO:2001235	positive regulation of apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P28867|ensembl:ENSMUSP00000107830	9606	Ensembl		P
UniProtKB	A0A024R370	TMF1	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B9EKI3|ensembl:ENSMUSP00000093325	9606	Ensembl		P
UniProtKB	A0A024R377	KIAA0863	involved_in	GO:0060548	negative regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CHC8|ensembl:ENSMUSP00000068560	9606	Ensembl		P
UniProtKB	A0A024R384	MBP	involved_in	GO:0050771	negative regulation of axonogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02688|ensembl:ENSRNOP00000022303	9606	Ensembl		P
UniProtKB	A0A024R395	MRE11A	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61216|ensembl:ENSMUSP00000034405	9606	Ensembl		P
UniProtKB	A0A024R395	MRE11A	involved_in	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61216|ensembl:ENSMUSP00000034405	9606	Ensembl		P
UniProtKB	A0A024R3C0	CASP5	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0050769	positive regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61169|ensembl:ENSRNOP00000043759	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0060548	negative regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61169|ensembl:ENSRNOP00000043759	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61168|ensembl:ENSMUSP00000075170	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0002052	positive regulation of neuroblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61168|ensembl:ENSMUSP00000075170	9606	Ensembl		P
UniProtKB	A0A024R3C6	ZBTB16	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UQ17|ensembl:ENSMUSP00000091374	9606	Ensembl		P
UniProtKB	A0A024R3C6	ZBTB16	involved_in	GO:0045638	negative regulation of myeloid cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UQ17|ensembl:ENSMUSP00000091374	9606	Ensembl		P
UniProtKB	A0A024R3C6	ZBTB16	involved_in	GO:0051138	positive regulation of NK T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UQ17|ensembl:ENSMUSP00000091374	9606	Ensembl		P
UniProtKB	A0A024R3C6	ZBTB16	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UQ17|ensembl:ENSMUSP00000091374	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015519	9606	InterPro		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4ACL8|ensembl:ENSRNOP00000045529	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62388|ensembl:ENSMUSP00000156344	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:1901216	positive regulation of neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4ACL8|ensembl:ENSRNOP00000045529	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4ACL8|ensembl:ENSRNOP00000045529	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62388|ensembl:ENSMUSP00000156344	9606	Ensembl		P
UniProtKB	A0A024R3T7	MIXL1	involved_in	GO:1901533	negative regulation of hematopoietic progenitor cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WUI0|ensembl:ENSMUSP00000027778	9606	Ensembl		P
UniProtKB	A0A024R3T8	PARP1	involved_in	GO:1901216	positive regulation of neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27008|ensembl:ENSRNOP00000004232	9606	Ensembl		P
UniProtKB	A0A024R3T8	PARP1	involved_in	GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27008|ensembl:ENSRNOP00000004232	9606	Ensembl		P
UniProtKB	A0A024R3T8	PARP1	involved_in	GO:1904762	positive regulation of myofibroblast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27008|ensembl:ENSRNOP00000004232	9606	Ensembl		P
UniProtKB	A0A024R3W5	SLC39A10	involved_in	GO:0030890	positive regulation of B cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P5F6|ensembl:ENSMUSP00000027131	9606	Ensembl		P
UniProtKB	A0A024R3W5	SLC39A10	involved_in	GO:0002903	negative regulation of B cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P5F6|ensembl:ENSMUSP00000027131	9606	Ensembl		P
UniProtKB	A0A024R3Y3	CFLAR	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875	9606	InterPro		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875	9606	InterPro		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:0072126	positive regulation of glomerular mesangial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:0010667	negative regulation of cardiac muscle cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:2000347	positive regulation of hepatocyte proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:1903944	negative regulation of hepatocyte apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:1904036	negative regulation of epithelial cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Z8	hCG_16983	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875	9606	InterPro		P
UniProtKB	A0A024R3Z9	hCG_16983	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875	9606	InterPro		P
UniProtKB	A0A024R432	C2orf24	involved_in	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013922	9606	InterPro		P
UniProtKB	A0A024R498	SERPINE2	involved_in	GO:0048505	regulation of timing of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07235|ensembl:ENSMUSP00000027467	9606	Ensembl		P
UniProtKB	A0A024R498	SERPINE2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07235|ensembl:ENSMUSP00000027467	9606	Ensembl		P
UniProtKB	A0A024R4A8	BOK	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
